id_cliente;nome_sobrenome;nome;sobrenome;email;sexo;idade;cidade_cliente_nome;profissao_nome;modalidade;altura;peso;tipo_roteiro_nome;cidade_inicio;dias_roteiro;etapas_roteiro;data_inicio_roteiro;data_final_roteiro;valor_orcado;valor_real;Coluna1;tipo_hospedagem;acompanhantes;transporte_inicio;transporte_final;transporte_mochila;tour_santiago;motivacao
677;Ester Chaves;Ester;Chaves;chaves.ester@outlook.com;Bigender;34;Rio de Janeiro;Vendedor;autoguiado;1,72;81,7;A pe;Sarria;11;6;13/04/2018;24/04/2018;1540;1,27;1960,81;Standard;2;sim;sim;sim;sim;Cultural
680;Diego Maciel;Diego;Maciel;diegomaciel44@yahoo.com;Bigender;34;São Paulo;Psicólogo;autoguiado;1,62;68,3;A pe;Sarria;11;6;18/08/2026;29/08/2026;1556;1,32;2049,60;Superior;2;sim;sim;sim;sim;Cultural
697;Daniele Furtado;Daniele;Furtado;furtado.daniele@yahoo.com;Genderfluid;65;São Gonçalo;Professor;guiado;1,61;61,2;A pe;Sarria;11;6;18/11/2021;29/11/2021;1560;1,03;1599,38;Superior;5;sim;sim;não;sim;Cultural
698;Letícia Saraiva;Letícia;Saraiva;letícia.saraiva@yahoo.com;Male;58;São Paulo;Vendedor;guiado;1,91;94,9;A pe;Sarria;11;6;25/03/2025;05/04/2025;1600;1,31;2090,02;Superior;5;sim;sim;sim;sim;Auto-conhecimento
705;Cristiane Lobo;Cristiane;Lobo;lobo.cristiane@gmail.com;Male;34;Salvador;Atendente;grupo;1,75;68,9;A pe;Sarria;11;6;15/09/2019;26/09/2019;1358;1,01;1367,06;Standard;3;sim;sim;sim;sim;Aventura
716;Daniel Andrade;Daniel;Andrade;danielandrade92@gmail.com;Female;63;Nova Iguaçu;Psicólogo;autoguiado;1,72;66,1;A pe;Sarria;11;6;22/06/2024;03/07/2024;1570;1,23;1934,48;Standard;10;sim;sim;sim;sim;Auto-conhecimento
727;Daniela Andrade;Daniela;Andrade;andrade.daniela@hotmail.com;Female;61;Maceió;Técnico de informática;guiado;1,64;66,0;A pe;Sarria;11;6;11/01/2022;22/01/2022;1149;1,12;1285,61;Standard;9;sim;sim;não;sim;Cultural
744;Fernanda Fernandes;Fernanda;Fernandes;fernanda_fernandes@outlook.com;Female;23;Recife;Enfermeiro;guiado;1,96;93,7;A pe;Sarria;11;6;06/01/2017;17/01/2017;1585;1,27;2006,41;Standard;8;sim;sim;sim;sim;Aventura
755;Daniel Barbosa;Daniel;Barbosa;danielbarbosa44@outlook.com;Female;60;Duque de Caxias;Vendedor;autoguiado;1,80;86,7;A pe;Sarria;11;6;14/09/2023;25/09/2023;1046;1,30;1358,96;Standard;5;sim;sim;não;sim;Espiritual
781;Larissa Ribeiro;Larissa;Ribeiro;larissa_ribeiro@yahoo.com;Male;67;Fortaleza;Auxiliar administrativo;grupo;1,78;77,8;A pe;Sarria;11;6;15/04/2025;26/04/2025;1378;1,22;1685,65;Standard;5;sim;sim;sim;sim;Espiritual
797;André Carvalho;André;Carvalho;andrécarvalho99@outlook.com;Male;43;São Luís;Vendedor;guiado;1,73;77,1;A pe;Sarria;11;6;15/06/2017;26/06/2017;1027;0,99;1012,42;Superior;9;sim;sim;sim;sim;Auto-conhecimento
798;Mariana Carvalho;Mariana;Carvalho;mariana.carvalho@yahoo.com;Female;40;São Paulo;Contador;autoguiado;1,75;68,3;A pe;Sarria;11;6;31/08/2024;11/09/2024;1121;1,34;1505,15;Superior;5;não;sim;sim;sim;Aventura
801;Larissa Carvalho;Larissa;Carvalho;larissacarvalho38@yahoo.com;Male;25;Campinas;Vendedor;grupo;1,68;74,0;A pe;Sarria;11;6;14/09/2020;25/09/2020;1224;1,03;1261,89;Standard;7;sim;sim;sim;sim;Espiritual
807;Daniela Carvalho;Daniela;Carvalho;daniela_carvalho@hotmail.com;Female;56;Curitiba;Vendedor;grupo;1,80;89,3;A pe;Sarria;11;6;29/12/2020;09/01/2021;1293;0,99;1284,04;Standard;4;sim;sim;sim;sim;Aventura
808;João Teixeira;João;Teixeira;joão_teixeira@outlook.com;Male;35;Manaus;Médico;autoguiado;1,94;99,0;A pe;Sarria;11;6;06/08/2023;17/08/2023;1471;1,22;1789,38;Superior;2;sim;sim;sim;sim;Espiritual
813;Felipe Teixeira;Felipe;Teixeira;felipe.teixeira@gmail.com;Male;70;Rio de Janeiro;Engenheiro;grupo;1,67;69,1;A pe;Sarria;11;6;03/10/2026;14/10/2026;1045;0,99;1035,80;Superior;5;sim;sim;sim;sim;Espiritual
816;Gustavo Teixeira;Gustavo;Teixeira;gustavo_teixeira@outlook.com;Female;59;São Paulo;Enfermeiro;guiado;1,97;89,1;A pe;Sarria;11;6;20/04/2020;01/05/2020;1374;1,29;1775,67;Standard;7;sim;não;sim;sim;Aventura
833;Felipe Lopes;Felipe;Lopes;lopes.felipe@hotmail.com;Female;51;São Luís;Dentista;autoguiado;1,93;95,8;A pe;Sarria;11;6;03/08/2025;14/08/2025;1177;1,20;1416,19;Standard;10;sim;sim;sim;sim;Espiritual
839;Juliana Lopes;Juliana;Lopes;julianalopes87@outlook.com;Male;43;São Luís;Analista de dados;guiado;2,04;110,3;A pe;Sarria;11;6;02/08/2023;13/08/2023;1033;1,33;1369,42;Standard;8;sim;sim;sim;sim;Espiritual
857;André Castro;André;Castro;andrécastro56@hotmail.com;Female;65;Teresina;Jornalista;grupo;1,98;94,8;A pe;Sarria;11;6;01/10/2026;12/10/2026;1354;1,28;1729,93;Standard;5;não;não;sim;sim;Espiritual
876;Gustavo Rocha;Gustavo;Rocha;rocha.gustavo@outlook.com;Bigender;54;São Paulo;Arquiteto;guiado;1,86;80,1;A pe;Sarria;11;6;11/04/2026;22/04/2026;1429;0,99;1409,24;Standard;4;sim;sim;não;sim;Espiritual
881;Larissa Rocha;Larissa;Rocha;rocha.larissa@gmail.com;Female;28;São Paulo;Atendente;guiado;1,73;79,3;A pe;Sarria;11;6;25/01/2023;05/02/2023;1189;1,17;1387,09;Standard;1;sim;sim;sim;sim;Auto-conhecimento
884;Fernanda Rocha;Fernanda;Rocha;fernanda_rocha@outlook.com;Male;30;Rio de Janeiro;Médico;grupo;2,00;97,2;A pe;Sarria;11;6;26/04/2025;07/05/2025;1400;1,00;1395,20;Superior;4;sim;sim;sim;sim;Auto-conhecimento
887;Daniela Rocha;Daniela;Rocha;rocha.daniela@outlook.com;Male;44;Goiânia;Dentista;grupo;2,01;106,0;A pe;Sarria;11;6;05/04/2017;16/04/2017;1151;1,05;1205,98;Standard;3;sim;não;sim;não;Cultural
892;Gabriel Mendes;Gabriel;Mendes;mendes.gabriel@hotmail.com;Female;23;Goiânia;Designer;autoguiado;2,06;99,1;A pe;Sarria;11;6;01/03/2023;12/03/2023;1595;1,00;1587,07;Standard;5;sim;sim;sim;sim;Espiritual
902;Amanda Mendes;Amanda;Mendes;amandamendes41@outlook.com;Female;72;Campinas;Professor;autoguiado;1,89;83,8;A pe;Sarria;11;6;10/01/2021;21/01/2021;1252;1,11;1388,49;Standard;3;sim;sim;sim;sim;Espiritual
906;Patricia Mendes;Patricia;Mendes;patricia_mendes@outlook.com;Male;56;Santo André;Farmacêutico;guiado;1,82;75,2;A pe;Sarria;11;6;09/10/2025;20/10/2025;1445;1,01;1457,86;Standard;3;sim;sim;sim;sim;Espiritual
930;Lucas Duarte;Lucas;Duarte;lucasduarte54@hotmail.com;Male;66;Maceió;Técnico de informática;autoguiado;1,81;88,6;A pe;Sarria;11;6;30/07/2021;10/08/2021;1130;1,13;1278,90;Standard;1;sim;sim;não;sim;Aventura
947;Daniela Duarte;Daniela;Duarte;danieladuarte41@gmail.com;Genderqueer;27;Manaus;Farmacêutico;guiado;1,62;72,4;A pe;Sarria;11;6;19/11/2020;30/11/2020;1107;1,28;1420,89;Standard;9;sim;sim;sim;sim;Aventura
951;Rafael Moreira;Rafael;Moreira;moreira.rafael@gmail.com;Female;44;Goiânia;Pesquisador;autoguiado;1,90;94,2;A pe;Sarria;11;6;22/07/2018;02/08/2018;1436;0,99;1415,37;Standard;5;sim;sim;sim;sim;Aventura
959;Juliana Moreira;Juliana;Moreira;moreira.juliana@yahoo.com;Male;28;Rio de Janeiro;Vendedor;autoguiado;1,83;84,7;A pe;Sarria;11;6;07/05/2017;18/05/2017;1284;1,32;1697,94;Standard;2;sim;sim;sim;sim;Espiritual
967;Daniela Moreira;Daniela;Moreira;daniela.moreira@outlook.com;Male;40;Fortaleza;Cientista de dados;autoguiado;1,70;79,7;A pe;Sarria;11;6;15/06/2023;26/06/2023;1249;1,06;1324,85;Superior;9;sim;sim;sim;sim;Aventura
979;Juliana Barros;Juliana;Barros;barros.juliana@gmail.com;Male;55;Recife;Atendente;grupo;1,88;92,6;A pe;Sarria;11;6;14/02/2018;25/02/2018;1010;1,09;1096,08;Standard;2;sim;sim;sim;sim;Cultural
984;Fernanda Barros;Fernanda;Barros;fernanda_barros@hotmail.com;Male;63;Manaus;Vendedor;autoguiado;1,82;91,5;A pe;Sarria;11;6;27/01/2024;07/02/2024;1456;1,03;1503,36;Superior;10;sim;sim;sim;sim;Auto-conhecimento
1000;Camila Tavares;Camila;Tavares;tavares.camila@hotmail.com;Female;27;Recife;Motorista;guiado;1,69;76,1;A pe;Sarria;11;6;29/12/2026;09/01/2027;1534;1,18;1804,32;Standard;2;sim;sim;sim;sim;Espiritual
44;MARIANA VARGAS CUNHA DE OLIVEIRA LIMA;MARIANA;LIMA;mariana.lima@yahoo.com;Male;42;Belém;Nutricionista;guiado;1,94;102,0;Bike;SJPP;19;14;19/08/2021;07/09/2021;4926;1,21;5970,52;Standard;3;sim;sim;sim;sim;Cultural
52;Veronica Gomes Nogueira Ramos;Veronica;Ramos;veronica_ramos@gmail.com;Female;44;Fortaleza;Analista de dados;autoguiado;2,02;99,0;Bike;SJPP;19;14;17/03/2026;05/04/2026;4831;1,08;5216,89;Standard;4;não;sim;sim;sim;Aventura
79;Jose Eduardo Nepomuceno Martins;Jose;Martins;josemartins74@gmail.com;Female;39;Manaus;Economista;grupo;1,64;60,4;Bike;SJPP;19;14;04/02/2024;23/02/2024;4574;0,99;4527,59;Superior;7;sim;sim;sim;sim;Espiritual
104;Aroldo Prohmann de Carvalho;Aroldo;Carvalho;carvalho.aroldo@gmail.com;Male;26;Rio de Janeiro;Auxiliar administrativo;grupo;1,91;84,1;Bike;SJPP;19;14;24/09/2018;13/10/2018;4615;1,11;5128,45;Superior;4;sim;sim;sim;sim;Aventura
127;20. Vanessa Moreira;Vanessa;Moreira;vanessa.moreira@gmail.com;Male;28;Fortaleza;Engenheiro;guiado;2,01;97,8;Bike;SJPP;19;14;28/09/2023;17/10/2023;4403;1,22;5363,43;Standard;9;sim;sim;sim;sim;Auto-conhecimento
172;65. Wesley Cordeiro;Wesley;Cordeiro;wesley_cordeiro@hotmail.com;Female;43;Brasília;Professor;guiado;1,80;79,3;Bike;SJPP;19;14;13/11/2018;02/12/2018;4290;1,34;5768,49;Standard;6;sim;sim;sim;sim;Espiritual
181;74. Renan Matos;Renan;Matos;matos.renan@gmail.com;Male;70;São Paulo;Contador;autoguiado;1,72;76,8;Bike;SJPP;19;14;17/06/2017;06/07/2017;4651;1,07;4979,91;Standard;1;sim;sim;não;não;Auto-conhecimento
302;195. Amanda Carvalho;Amanda;Carvalho;carvalho.amanda@outlook.com;Female;65;Duque de Caxias;Nutricionista;grupo;2,05;109,9;Bike;SJPP;19;14;15/05/2021;03/06/2021;4164;1,23;5114,06;Standard;2;sim;sim;sim;sim;Espiritual
346;239. Patricia Lopes;Patricia;Lopes;patricialopes70@outlook.com;Female;70;Fortaleza;Analista de dados;autoguiado;2,09;106,1;Bike;SJPP;19;14;07/03/2019;26/03/2019;4247;1,32;5599,95;Standard;3;sim;sim;sim;sim;Cultural
347;240. Daniela Lopes;Daniela;Lopes;lopes.daniela@hotmail.com;Female;36;São Paulo;Analista de dados;guiado;1,81;76,0;Bike;SJPP;19;14;21/12/2024;09/01/2025;4267;1,20;5117,37;Standard;5;sim;sim;sim;sim;Espiritual
352;245. Gabriel Castro;Gabriel;Castro;gabrielcastro52@outlook.com;Female;25;Osasco;Advogado;autoguiado;2,07;102,5;Bike;SJPP;19;14;09/08/2025;28/08/2025;4372;1,19;5202,82;Standard;5;sim;sim;sim;sim;Espiritual
618;Bruno Ribeiro;Bruno;Ribeiro;ribeiro.bruno@gmail.com;Male;64;Manaus;Enfermeiro;autoguiado;1,60;58,4;Bike;SJPP;19;14;01/03/2023;20/03/2023;4651;1,22;5661,65;Standard;3;sim;sim;não;sim;Cultural
624;Gustavo Barbosa;Gustavo;Barbosa;barbosa.gustavo@gmail.com;Male;26;São Paulo;Atendente;autoguiado;1,84;90,2;Bike;SJPP;19;14;18/12/2020;06/01/2021;4607;1,32;6073,97;Superior;10;sim;sim;sim;sim;Espiritual
659;Luciana Borges;Luciana;Borges;borges.luciana@gmail.com;Male;46;Manaus;Motorista;autoguiado;1,73;67,3;Bike;SJPP;19;14;11/02/2022;02/03/2022;3827;1,12;4288,73;Standard;2;sim;sim;sim;sim;Espiritual
704;Talita Bastos;Talita;Bastos;talita.bastos@yahoo.com;Male;54;Curitiba;Auxiliar administrativo;autoguiado;1,95;95,2;Bike;SJPP;19;14;09/03/2024;28/03/2024;3916;1,28;5019,69;Superior;1;sim;sim;sim;sim;Aventura
711;Lucas Andrade;Lucas;Andrade;andrade.lucas@gmail.com;Female;37;Salvador;Professor;grupo;1,71;78,0;Bike;SJPP;19;14;09/10/2023;28/10/2023;3975;0,99;3941,20;Superior;6;não;não;sim;sim;Espiritual
720;Camila Andrade;Camila;Andrade;camila_andrade@hotmail.com;Female;30;São Paulo;Nutricionista;guiado;1,76;82,4;Bike;SJPP;19;14;27/01/2021;15/02/2021;4010;1,09;4383,01;Standard;1;sim;sim;sim;sim;Cultural
729;Pedro Fernandes;Pedro;Fernandes;pedrofernandes64@yahoo.com;Female;65;Rio de Janeiro;Professor;guiado;1,98;96,1;Bike;SJPP;19;14;12/05/2024;31/05/2024;4253;1,11;4700,49;Standard;1;sim;sim;sim;sim;Aventura
809;Pedro Teixeira;Pedro;Teixeira;pedro_teixeira@gmail.com;Female;66;Salvador;Professor;autoguiado;1,93;97,5;Bike;SJPP;19;14;26/06/2024;15/07/2024;3878;1,16;4503,92;Standard;7;sim;sim;sim;não;Auto-conhecimento
810;Lucas Teixeira;Lucas;Teixeira;lucas.teixeira@hotmail.com;Male;24;São Luís;Auxiliar administrativo;autoguiado;1,95;84,6;Bike;SJPP;19;14;03/06/2021;22/06/2021;4365;1,03;4516,83;Standard;3;sim;sim;sim;sim;Espiritual
862;Amanda Castro;Amanda;Castro;castro.amanda@outlook.com;Male;22;Natal;Médico;guiado;1,78;74,6;Bike;SJPP;19;14;17/06/2019;06/07/2019;3969;1,10;4365,60;Standard;1;sim;sim;sim;sim;Cultural
893;Felipe Mendes;Felipe;Mendes;mendes.felipe@outlook.com;Male;31;Manaus;Programador;autoguiado;1,65;70,6;Bike;SJPP;19;14;14/02/2023;05/03/2023;4519;1,26;5695,70;Superior;8;sim;sim;sim;sim;Auto-conhecimento
924;Fernanda Freitas;Fernanda;Freitas;fernandafreitas10@outlook.com;Female;72;São Paulo;Dentista;guiado;1,85;78,9;Bike;SJPP;19;14;18/02/2023;09/03/2023;3926;1,28;5032,19;Superior;6;sim;sim;sim;sim;Cultural
937;André Duarte;André;Duarte;andré_duarte@gmail.com;Male;61;São Paulo;Advogado;guiado;1,73;82,1;Bike;SJPP;19;14;26/11/2023;15/12/2023;4943;1,35;6664,09;Superior;2;sim;não;sim;sim;Aventura
955;Daniel Moreira;Daniel;Moreira;danielmoreira45@gmail.com;Female;37;Rio de Janeiro;Pesquisador;autoguiado;1,75;73,1;Bike;SJPP;19;14;12/12/2018;31/12/2018;4063;1,00;4044,50;Standard;2;sim;não;sim;sim;Cultural
966;Patricia Moreira;Patricia;Moreira;patricia.moreira@hotmail.com;Male;22;Contagem;Professor;guiado;1,92;98,8;Bike;SJPP;19;14;27/02/2017;18/03/2017;4823;1,09;5238,76;Superior;7;sim;sim;sim;sim;Auto-conhecimento
978;Mariana Barros;Mariana;Barros;barros.mariana@gmail.com;Female;49;Brasília;Advogado;guiado;1,83;84,6;Bike;SJPP;19;14;12/12/2026;31/12/2026;4495;1,31;5890,10;Standard;6;sim;sim;sim;sim;Cultural
994;Bruno Tavares;Bruno;Tavares;bruno.tavares@hotmail.com;Male;30;Belém;Motorista;autoguiado;1,66;70,3;Bike;SJPP;19;14;02/05/2026;21/05/2026;3839;1,11;4254,07;Standard;7;sim;sim;sim;sim;Auto-conhecimento
5;Maria Fernanda;Maria;Fernanda;mariafernanda39@hotmail.com;Female;22;Guarulhos;Atendente;guiado;1,81;73,1;A pe;Tui;11;6;06/05/2019;17/05/2019;1591;0,98;1566,26;Standard;6;sim;não;sim;sim;Aventura
37;Gilca Begnis da Silva;Gilca;Silva;silva.gilca@gmail.com;Female;32;Belo Horizonte;Psicólogo;autoguiado;1,84;94,5;A pe;Tui;11;6;25/04/2024;06/05/2024;1484;1,35;1996,95;Superior;8;sim;sim;não;sim;Aventura
38;carlos alberto yamanaka;carlos;yamanaka;carlosyamanaka53@gmail.com;Female;57;Goiânia;Economista;grupo;1,76;69,8;A pe;Tui;11;6;26/08/2022;06/09/2022;1705;1,30;2216,81;Superior;4;não;não;não;sim;Cultural
40;Paloma Mayoral Pedroso Weyll;Paloma;Weyll;palomaweyll81@yahoo.com;Male;48;Curitiba;Cientista de dados;autoguiado;1,74;76,2;A pe;Tui;11;6;10/07/2019;21/07/2019;1394;1,05;1465,66;Standard;9;sim;sim;sim;sim;Aventura
56;Celia Maria de Oliveira Eloi;Celia;Eloi;eloi.celia@yahoo.com;Male;57;Rio de Janeiro;Psicólogo;autoguiado;1,86;80,0;A pe;Tui;11;6;28/05/2025;08/06/2025;1704;1,18;2006,61;Standard;10;sim;sim;sim;não;Cultural
60;Marilia Barros Costa Santana;Marilia;Santana;mariliasantana42@yahoo.com;Agender;68;Curitiba;Auxiliar administrativo;autoguiado;1,83;89,0;A pe;Tui;11;6;07/10/2022;18/10/2022;1390;1,33;1843,59;Standard;3;sim;não;sim;sim;Aventura
65;JOSE UMBERTO DOS SANTOS;JOSE;SANTOS;jose_santos@yahoo.com;Male;71;São Luís;Auxiliar administrativo;autoguiado;2,07;99,7;A pe;Tui;11;6;30/03/2021;10/04/2021;1433;1,04;1492,47;Standard;7;sim;sim;sim;sim;Aventura
70;Marcus Tomaz de aquino;Marcus;aquino;marcusaquino48@gmail.com;Female;47;Brasília;Psicólogo;guiado;1,85;85,8;A pe;Tui;11;6;06/03/2022;17/03/2022;1672;1,28;2139,60;Standard;10;não;sim;sim;sim;Auto-conhecimento
71;Luciano Mota;Luciano;Mota;mota.luciano@hotmail.com;Female;62;Brasília;Jornalista;guiado;1,94;101,8;A pe;Tui;11;6;18/10/2019;29/10/2019;1385;1,20;1661,87;Standard;5;sim;sim;sim;sim;Cultural
135;28. Bianca Duarte;Bianca;Duarte;bianca.duarte@yahoo.com;Male;52;São Gonçalo;Vendedor;guiado;1,98;96,6;A pe;Tui;11;6;13/06/2025;24/06/2025;1495;0,98;1472,56;Standard;3;sim;sim;sim;sim;Auto-conhecimento
150;43. Victor Guedes;Victor;Guedes;victorguedes19@yahoo.com;Female;37;Salvador;Auxiliar administrativo;guiado;1,95;103,5;A pe;Tui;11;6;29/07/2017;09/08/2017;1417;1,11;1572,01;Standard;1;sim;sim;sim;sim;Espiritual
152;45. Henrique Paiva;Henrique;Paiva;henrique_paiva@yahoo.com;Female;45;Guarulhos;Auxiliar administrativo;guiado;1,87;87,4;A pe;Tui;11;6;07/01/2024;18/01/2024;1663;1,23;2049,96;Standard;3;sim;sim;sim;sim;Espiritual
154;47. Paulo Bastos;Paulo;Bastos;paulobastos88@hotmail.com;Genderqueer;24;Campinas;Motorista;guiado;1,70;67,2;A pe;Tui;11;6;05/11/2021;16/11/2021;1703;1,00;1694,49;Standard;6;sim;sim;sim;não;Espiritual
167;60. Flavia Nogueira;Flavia;Nogueira;flavia_nogueira@yahoo.com;Female;71;Recife;Programador;guiado;1,69;67,8;A pe;Tui;11;6;18/02/2019;01/03/2019;1415;1,01;1428,69;Superior;6;sim;sim;sim;sim;Auto-conhecimento
171;64. Miriam Fonseca;Miriam;Fonseca;miriam_fonseca@hotmail.com;Male;59;Goiânia;Vendedor;guiado;1,67;75,3;A pe;Tui;11;6;23/06/2019;04/07/2019;1559;1,06;1648,29;Superior;6;sim;sim;sim;sim;Espiritual
224;117. Fernanda Andrade;Fernanda;Andrade;fernandaandrade64@gmail.com;Female;25;Maceió;Cientista de dados;autoguiado;2,06;117,1;A pe;Tui;11;6;05/01/2026;16/01/2026;1210;1,01;1226,57;Standard;5;sim;sim;sim;sim;Aventura
229;122. Pedro Fernandes;Pedro;Fernandes;pedro_fernandes@outlook.com;Male;65;São Paulo;Engenheiro;grupo;2,10;109,6;A pe;Tui;11;6;01/04/2018;12/04/2018;1751;1,18;2060,55;Superior;4;sim;sim;sim;sim;Espiritual
246;139. Patricia Fernandes;Patricia;Fernandes;patricia.fernandes@gmail.com;Male;57;São Luís;Vendedor;autoguiado;1,61;63,0;A pe;Tui;11;6;17/11/2025;28/11/2025;1476;1,33;1962,76;Superior;1;sim;sim;sim;sim;Cultural
253;146. Felipe Barbosa;Felipe;Barbosa;felipe.barbosa@gmail.com;Female;64;Brasília;Programador;autoguiado;1,75;76,0;A pe;Tui;11;6;24/12/2021;04/01/2022;1744;1,09;1896,55;Standard;10;sim;sim;sim;sim;Aventura
255;148. Daniel Barbosa;Daniel;Barbosa;barbosa.daniel@outlook.com;Female;58;Brasília;Motorista;autoguiado;1,62;72,7;A pe;Tui;11;6;02/02/2023;13/02/2023;1493;1,01;1510,44;Standard;3;sim;sim;sim;sim;Auto-conhecimento
268;161. João Ribeiro;João;Ribeiro;joão.ribeiro@yahoo.com;Male;33;Belém;Farmacêutico;autoguiado;1,62;65,6;A pe;Tui;11;6;04/05/2023;15/05/2023;1789;0,98;1754,44;Standard;6;sim;sim;sim;sim;Espiritual
271;164. Rafael Ribeiro;Rafael;Ribeiro;rafaelribeiro34@gmail.com;Female;67;Goiânia;Contador;autoguiado;2,00;91,3;A pe;Tui;11;6;21/11/2019;02/12/2019;1424;1,12;1599,73;Standard;1;sim;sim;sim;sim;Espiritual
274;167. Bruno Ribeiro;Bruno;Ribeiro;ribeiro.bruno@outlook.com;Male;42;João Pessoa;Farmacêutico;guiado;2,07;106,9;A pe;Tui;11;6;26/09/2024;07/10/2024;1416;1,05;1481,24;Superior;10;sim;sim;não;sim;Espiritual
279;172. Juliana Ribeiro;Juliana;Ribeiro;juliana.ribeiro@outlook.com;Female;45;Rio de Janeiro;Vendedor;guiado;1,70;72,3;A pe;Tui;11;6;13/03/2017;24/03/2017;1465;1,10;1618,52;Standard;4;sim;não;sim;não;Cultural
294;187. Bruno Carvalho;Bruno;Carvalho;bruno_carvalho@gmail.com;Genderfluid;29;Porto Alegre;Motorista;grupo;2,01;110,0;A pe;Tui;11;6;18/02/2021;01/03/2021;1792;1,24;2216,96;Standard;6;sim;não;sim;sim;Aventura
299;192. Juliana Carvalho;Juliana;Carvalho;carvalho.juliana@outlook.com;Female;45;Porto Alegre;Auxiliar administrativo;autoguiado;1,90;87,8;A pe;Tui;11;6;30/05/2020;10/06/2020;1229;1,18;1456,06;Standard;5;sim;sim;sim;sim;Espiritual
305;198. Renata Carvalho;Renata;Carvalho;carvalho.renata@yahoo.com;Male;66;Recife;Professor;guiado;1,87;94,8;A pe;Tui;11;6;23/07/2025;03/08/2025;1415;1,29;1831,20;Standard;1;sim;sim;sim;sim;Aventura
313;206. Felipe Teixeira;Felipe;Teixeira;felipeteixeira62@gmail.com;Agender;33;Brasília;Professor;grupo;1,81;90,3;A pe;Tui;11;6;30/09/2023;11/10/2023;1791;0,99;1778,33;Standard;4;sim;sim;sim;sim;Aventura
318;211. Mariana Teixeira;Mariana;Teixeira;mariana_teixeira@gmail.com;Male;27;Rio de Janeiro;Astrônomo;autoguiado;1,67;64,1;A pe;Tui;11;6;27/09/2018;08/10/2018;1241;1,03;1279,14;Superior;1;sim;sim;sim;sim;Aventura
330;223. Lucas Lopes;Lucas;Lopes;lucas.lopes@hotmail.com;Female;52;São Paulo;Designer;autoguiado;1,94;101,3;A pe;Tui;11;6;22/10/2020;02/11/2020;1363;1,19;1625,96;Standard;8;sim;não;sim;sim;Auto-conhecimento
342;235. Amanda Lopes;Amanda;Lopes;amandalopes64@hotmail.com;Male;49;São Paulo;Técnico de informática;guiado;1,89;81,9;A pe;Tui;11;6;27/10/2021;07/11/2021;1602;1,11;1783,21;Superior;9;sim;sim;sim;sim;Aventura
348;241. João Castro;João;Castro;joão_castro@hotmail.com;Genderfluid;34;Manaus;Contador;autoguiado;2,02;109,8;A pe;Tui;11;6;04/11/2022;15/11/2022;1565;1,28;2004,69;Superior;9;sim;sim;não;sim;Espiritual
366;259. Patricia Castro;Patricia;Castro;patricia_castro@hotmail.com;Male;56;São Paulo;Atendente;guiado;1,90;98,1;A pe;Tui;11;6;15/03/2024;26/03/2024;1293;0,99;1283,83;Standard;8;não;não;não;sim;Aventura
368;261. João Rocha;João;Rocha;rocha.joão@gmail.com;Male;64;Maceió;Economista;autoguiado;1,74;83,6;A pe;Tui;11;6;01/08/2019;12/08/2019;1770;0,99;1756,06;Standard;4;não;sim;sim;sim;Aventura
383;276. Beatriz Rocha;Beatriz;Rocha;rocha.beatriz@yahoo.com;Male;52;Rio de Janeiro;Astrônomo;grupo;1,91;83,2;A pe;Tui;11;6;30/04/2020;11/05/2020;1386;1,31;1809,02;Superior;7;sim;sim;sim;sim;Cultural
397;290. André Mendes;André;Mendes;andré_mendes@yahoo.com;Female;55;Salvador;Auxiliar administrativo;guiado;1,86;77,7;A pe;Tui;11;6;23/10/2025;03/11/2025;1785;0,99;1765,97;Superior;7;sim;sim;sim;sim;Cultural
412;305. Gabriel Freitas;Gabriel;Freitas;freitas.gabriel@gmail.com;Male;30;Goiânia;Auxiliar administrativo;guiado;1,89;87,0;A pe;Tui;11;6;09/06/2017;20/06/2017;1756;1,26;2216,09;Standard;7;sim;sim;sim;sim;Espiritual
413;306. Felipe Freitas;Felipe;Freitas;felipefreitas56@yahoo.com;Genderqueer;39;Goiânia;Motorista;guiado;2,04;116,0;A pe;Tui;11;6;04/09/2026;15/09/2026;1468;1,32;1937,41;Standard;10;não;sim;sim;sim;Auto-conhecimento
432;325. Gabriel Duarte;Gabriel;Duarte;duarte.gabriel@outlook.com;Female;64;Teresina;Dentista;autoguiado;1,98;109,2;A pe;Tui;11;6;12/02/2018;23/02/2018;1676;1,24;2075,38;Superior;5;sim;sim;sim;sim;Auto-conhecimento
479;372. Juliana Barros;Juliana;Barros;julianabarros84@yahoo.com;Male;41;Manaus;Enfermeiro;grupo;1,71;75,1;A pe;Tui;11;6;07/05/2024;18/05/2024;1504;1,20;1808,15;Superior;8;sim;sim;sim;sim;Auto-conhecimento
485;378. Renata Barros;Renata;Barros;renatabarros50@hotmail.com;Female;26;Maceió;Vendedor;autoguiado;1,80;76,2;A pe;Tui;11;6;23/05/2020;03/06/2020;1229;1,23;1509,47;Standard;5;sim;não;sim;sim;Aventura
492;385. Gabriel Tavares;Gabriel;Tavares;tavares.gabriel@hotmail.com;Female;70;Rio de Janeiro;Motorista;grupo;1,95;85,8;A pe;Tui;11;6;09/03/2026;20/03/2026;1578;0,99;1566,60;Standard;1;sim;sim;não;sim;Auto-conhecimento
